date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,63.3,16.8,224.0,16.1,2.2,18.0,111.0,29.55505568,72.97438215
2024-08-21 01:00:00,83.1,18.1,215.0,12.7,2.1,28.0,166.0,29.55505568,72.97438215
2024-08-21 02:00:00,95.9,19.7,203.0,8.0,2.0,42.0,242.0,29.55505568,72.97438215
2024-08-21 03:00:00,133.2,21.1,190.0,4.2,1.9,55.0,291.0,29.55505568,72.97438215
2024-08-21 04:00:00,116.9,18.7,178.0,2.4,1.7,66.0,291.0,29.55505568,72.97438215
2024-08-21 05:00:00,100.4,16.7,166.0,1.5,1.6,75.0,264.0,29.55505568,72.97438215
2024-08-21 06:00:00,107.8,17.1,157.0,1.0,1.4,82.0,236.0,29.55505568,72.97438215
2024-08-21 07:00:00,97.1,16.7,153.0,0.8,1.3,84.0,213.0,29.55505568,72.97438215
2024-08-21 08:00:00,91.5,16.2,152.0,0.9,1.2,83.0,189.0,29.55505568,72.97438215
2024-08-21 09:00:00,79.9,15.6,153.0,1.1,1.1,81.0,164.0,29.55505568,72.97438215
2024-08-21 10:00:00,78.7,15.9,146.0,0.7,1.1,81.0,136.0,29.55505568,72.97438215
2024-08-21 11:00:00,59.6,14.7,140.0,0.4,1.0,82.0,108.0,29.55505568,72.97438215
2024-08-21 12:00:00,152.3,20.3,154.0,2.1,1.1,72.0,348.0,29.55505568,72.97438215
2024-08-21 13:00:00,132.7,20.2,194.0,5.2,1.4,63.0,284.0,29.55505568,72.97438215
2024-08-21 14:00:00,117.6,24.4,251.0,9.5,1.8,50.0,195.0,29.55505568,72.97438215
2024-08-21 15:00:00,77.8,24.8,308.0,13.7,2.2,39.0,122.0,29.55505568,72.97438215
2024-08-21 16:00:00,62.4,26.3,363.0,17.4,2.4,31.0,83.0,29.55505568,72.97438215
2024-08-21 17:00:00,58.3,27.9,417.0,21.0,2.6,23.0,62.0,29.55505568,72.97438215
2024-08-21 18:00:00,57.7,29.3,459.0,24.0,2.8,18.0,46.0,29.55505568,72.97438215
2024-08-21 19:00:00,53.6,28.5,476.0,25.9,2.9,15.0,34.0,29.55505568,72.97438215
2024-08-21 20:00:00,51.6,28.8,481.0,27.2,3.0,14.0,29.0,29.55505568,72.97438215
2024-08-21 21:00:00,54.2,31.4,498.0,28.8,3.2,12.0,27.0,29.55505568,72.97438215
2024-08-21 22:00:00,59.8,34.6,552.0,32.1,3.6,8.0,29.0,29.55505568,72.97438215
2024-08-21 23:00:00,65.7,37.4,617.0,35.8,4.0,3.0,34.0,29.55505568,72.97438215
2024-08-22 00:00:00,60.3,37.3,533.0,27.0,5.1,17.0,21.0,29.55505568,72.97438215
2024-08-22 01:00:00,65.2,39.3,520.0,22.6,5.8,35.0,28.0,29.55505568,72.97438215
2024-08-22 02:00:00,71.5,41.7,499.0,16.4,6.8,60.0,38.0,29.55505568,72.97438215
2024-08-22 03:00:00,77.3,40.6,460.0,10.9,7.1,81.0,53.0,29.55505568,72.97438215
2024-08-22 04:00:00,71.5,28.7,387.0,6.9,6.3,96.0,76.0,29.55505568,72.97438215
2024-08-22 05:00:00,80.1,25.0,295.0,3.7,4.9,108.0,103.0,29.55505568,72.97438215
2024-08-22 06:00:00,77.8,23.2,226.0,1.5,3.7,114.0,126.0,29.55505568,72.97438215
2024-08-22 07:00:00,76.8,22.5,198.0,0.7,2.9,112.0,143.0,29.55505568,72.97438215
2024-08-22 08:00:00,72.6,20.9,191.0,1.0,2.4,105.0,157.0,29.55505568,72.97438215
2024-08-22 09:00:00,86.4,20.5,188.0,1.4,1.9,99.0,161.0,29.55505568,72.97438215
2024-08-22 10:00:00,78.0,19.9,179.0,1.3,1.5,96.0,153.0,29.55505568,72.97438215
2024-08-22 11:00:00,83.4,21.1,175.0,1.3,1.2,94.0,137.0,29.55505568,72.97438215
2024-08-22 12:00:00,115.9,18.6,161.0,1.7,1.3,83.0,253.0,29.55505568,72.97438215
2024-08-22 13:00:00,106.2,19.8,206.0,5.1,1.4,73.0,199.0,29.55505568,72.97438215
2024-08-22 14:00:00,69.2,20.5,270.0,10.0,1.7,58.0,124.0,29.55505568,72.97438215
2024-08-22 15:00:00,58.2,24.5,331.0,14.2,2.2,48.0,67.0,29.55505568,72.97438215
2024-08-22 16:00:00,57.6,27.8,388.0,17.1,3.3,46.0,45.0,29.55505568,72.97438215
2024-08-22 17:00:00,59.4,31.5,442.0,19.4,4.7,47.0,40.0,29.55505568,72.97438215
2024-08-22 18:00:00,64.0,35.7,479.0,21.1,5.8,48.0,37.0,29.55505568,72.97438215
2024-08-22 19:00:00,69.4,38.5,489.0,22.2,6.5,47.0,31.0,29.55505568,72.97438215
2024-08-22 20:00:00,69.2,41.0,482.0,22.7,7.0,45.0,28.0,29.55505568,72.97438215
2024-08-22 21:00:00,62.9,37.8,467.0,23.0,6.9,42.0,25.0,29.55505568,72.97438215
2024-08-22 22:00:00,56.2,33.5,448.0,23.5,6.0,35.0,23.0,29.55505568,72.97438215
2024-08-22 23:00:00,55.2,32.5,423.0,23.8,4.7,25.0,21.0,29.55505568,72.97438215
