date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,29.9,12.5,192.0,8.5,1.7,31.0,36.0,29.18831355,71.4354414
2024-08-21 01:00:00,28.4,12.5,195.0,7.4,1.8,37.0,31.0,29.18831355,71.4354414
2024-08-21 02:00:00,27.8,13.5,198.0,5.9,2.0,45.0,24.0,29.18831355,71.4354414
2024-08-21 03:00:00,27.5,14.5,197.0,4.5,2.1,54.0,20.0,29.18831355,71.4354414
2024-08-21 04:00:00,25.5,15.1,187.0,3.2,2.1,65.0,21.0,29.18831355,71.4354414
2024-08-21 05:00:00,24.9,13.8,172.0,2.0,2.1,77.0,24.0,29.18831355,71.4354414
2024-08-21 06:00:00,29.0,13.5,160.0,1.1,2.0,86.0,29.0,29.18831355,71.4354414
2024-08-21 07:00:00,32.7,13.2,155.0,0.8,1.9,88.0,35.0,29.18831355,71.4354414
2024-08-21 08:00:00,34.0,12.8,154.0,0.8,1.8,87.0,42.0,29.18831355,71.4354414
2024-08-21 09:00:00,34.5,13.0,155.0,1.0,1.7,85.0,46.0,29.18831355,71.4354414
2024-08-21 10:00:00,32.9,12.9,149.0,0.7,1.7,85.0,43.0,29.18831355,71.4354414
2024-08-21 11:00:00,30.4,12.7,144.0,0.4,1.7,84.0,37.0,29.18831355,71.4354414
2024-08-21 12:00:00,36.4,16.3,158.0,1.8,1.8,76.0,39.0,29.18831355,71.4354414
2024-08-21 13:00:00,37.6,17.2,247.0,8.3,2.1,65.0,37.0,29.18831355,71.4354414
2024-08-21 14:00:00,44.1,23.2,371.0,17.2,2.5,50.0,34.0,29.18831355,71.4354414
2024-08-21 15:00:00,52.5,29.3,461.0,23.3,3.4,40.0,31.0,29.18831355,71.4354414
2024-08-21 16:00:00,53.0,31.3,486.0,23.6,5.1,41.0,26.0,29.18831355,71.4354414
2024-08-21 17:00:00,55.6,34.1,477.0,21.1,7.2,46.0,21.0,29.18831355,71.4354414
2024-08-21 18:00:00,58.3,37.0,470.0,19.1,9.0,50.0,17.0,29.18831355,71.4354414
