date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,27.5,16.8,277.0,9.8,2.7,69.0,13.0,33.43059891,72.09466499
2024-08-21 01:00:00,31.7,17.9,268.0,8.5,2.9,74.0,17.0,33.43059891,72.09466499
2024-08-21 02:00:00,31.0,18.1,256.0,6.7,3.2,81.0,21.0,33.43059891,72.09466499
2024-08-21 03:00:00,31.9,17.2,242.0,5.0,3.2,89.0,24.0,33.43059891,72.09466499
2024-08-21 04:00:00,27.8,15.3,227.0,3.6,2.7,97.0,22.0,33.43059891,72.09466499
2024-08-21 05:00:00,21.4,11.8,211.0,2.2,2.0,105.0,17.0,33.43059891,72.09466499
2024-08-21 06:00:00,20.0,10.9,199.0,1.3,1.4,111.0,14.0,33.43059891,72.09466499
2024-08-21 07:00:00,17.8,9.8,194.0,0.9,1.1,115.0,13.0,33.43059891,72.09466499
2024-08-21 08:00:00,17.9,9.9,193.0,0.8,1.0,118.0,13.0,33.43059891,72.09466499
2024-08-21 09:00:00,19.4,10.4,193.0,0.9,0.9,119.0,14.0,33.43059891,72.09466499
2024-08-21 10:00:00,20.2,10.5,190.0,0.6,0.8,120.0,16.0,33.43059891,72.09466499
2024-08-21 11:00:00,21.2,10.7,189.0,0.4,0.8,120.0,18.0,33.43059891,72.09466499
2024-08-21 12:00:00,13.8,8.5,192.0,1.4,1.6,122.0,5.0,33.43059891,72.09466499
2024-08-21 13:00:00,14.7,8.9,218.0,4.6,1.7,114.0,5.0,33.43059891,72.09466499
2024-08-21 14:00:00,17.4,11.0,255.0,9.1,2.0,102.0,5.0,33.43059891,72.09466499
2024-08-21 15:00:00,21.8,14.1,296.0,13.7,2.2,89.0,5.0,33.43059891,72.09466499
2024-08-21 16:00:00,25.6,16.8,344.0,18.7,2.5,76.0,5.0,33.43059891,72.09466499
2024-08-21 17:00:00,28.7,18.9,396.0,23.7,2.9,62.0,5.0,33.43059891,72.09466499
2024-08-21 18:00:00,30.0,20.0,429.0,26.9,3.0,51.0,5.0,33.43059891,72.09466499
2024-08-21 19:00:00,28.8,19.3,431.0,26.7,2.8,43.0,4.0,33.43059891,72.09466499
2024-08-21 20:00:00,25.6,17.4,415.0,24.5,2.3,37.0,4.0,33.43059891,72.09466499
2024-08-21 21:00:00,22.6,15.4,401.0,22.9,2.0,33.0,3.0,33.43059891,72.09466499
2024-08-21 22:00:00,20.4,13.9,395.0,23.5,1.9,27.0,3.0,33.43059891,72.09466499
2024-08-21 23:00:00,19.5,13.1,390.0,24.7,1.9,23.0,3.0,33.43059891,72.09466499
2024-08-22 00:00:00,22.2,15.0,412.0,28.4,1.8,21.0,3.0,33.43059891,72.09466499
2024-08-22 01:00:00,24.6,16.6,421.0,23.4,2.2,47.0,3.0,33.43059891,72.09466499
2024-08-22 02:00:00,28.6,19.6,432.0,16.4,2.7,84.0,2.0,33.43059891,72.09466499
2024-08-22 03:00:00,31.9,21.7,427.0,10.4,3.2,115.0,3.0,33.43059891,72.09466499
2024-08-22 04:00:00,32.4,21.0,390.0,6.5,3.6,136.0,6.0,33.43059891,72.09466499
2024-08-22 05:00:00,30.6,19.0,336.0,3.7,4.0,151.0,10.0,33.43059891,72.09466499
2024-08-22 06:00:00,31.4,18.7,296.0,1.8,4.2,163.0,14.0,33.43059891,72.09466499
2024-08-22 07:00:00,34.0,19.3,285.0,1.1,4.0,170.0,18.0,33.43059891,72.09466499
2024-08-22 08:00:00,35.0,19.3,288.0,1.2,3.6,174.0,23.0,33.43059891,72.09466499
2024-08-22 09:00:00,36.2,18.7,289.0,1.5,3.2,175.0,28.0,33.43059891,72.09466499
2024-08-22 10:00:00,37.1,18.1,281.0,1.2,2.9,176.0,34.0,33.43059891,72.09466499
2024-08-22 11:00:00,37.1,16.5,272.0,1.0,2.7,174.0,40.0,33.43059891,72.09466499
2024-08-22 12:00:00,41.8,19.7,288.0,2.2,3.0,178.0,39.0,33.43059891,72.09466499
2024-08-22 13:00:00,46.8,23.7,311.0,5.1,3.0,159.0,34.0,33.43059891,72.09466499
2024-08-22 14:00:00,44.8,24.8,342.0,9.2,3.0,133.0,27.0,33.43059891,72.09466499
2024-08-22 15:00:00,43.7,25.3,368.0,12.7,2.9,108.0,22.0,33.43059891,72.09466499
2024-08-22 16:00:00,41.4,24.7,383.0,14.9,2.7,88.0,19.0,33.43059891,72.09466499
2024-08-22 17:00:00,39.3,23.6,393.0,16.4,2.5,70.0,18.0,33.43059891,72.09466499
2024-08-22 18:00:00,38.2,22.6,396.0,17.7,2.3,56.0,17.0,33.43059891,72.09466499
2024-08-22 19:00:00,36.7,21.2,390.0,18.9,2.1,48.0,17.0,33.43059891,72.09466499
2024-08-22 20:00:00,34.7,19.7,377.0,19.9,2.0,43.0,18.0,33.43059891,72.09466499
2024-08-22 21:00:00,33.3,18.6,365.0,20.5,1.8,40.0,19.0,33.43059891,72.09466499
2024-08-22 22:00:00,32.4,17.6,354.0,21.2,1.6,34.0,19.0,33.43059891,72.09466499
2024-08-22 23:00:00,33.5,17.6,344.0,21.6,1.4,29.0,20.0,33.43059891,72.09466499
2024-08-23 00:00:00,43.0,23.6,442.0,31.2,1.6,23.0,26.0,33.43059891,72.09466499
2024-08-23 01:00:00,43.4,23.9,437.0,25.0,1.8,45.0,25.0,33.43059891,72.09466499
2024-08-23 02:00:00,45.5,25.4,430.0,16.4,2.0,76.0,25.0,33.43059891,72.09466499
2024-08-23 03:00:00,48.9,27.7,413.0,9.4,2.2,104.0,26.0,33.43059891,72.09466499
2024-08-23 04:00:00,52.2,27.2,380.0,5.5,2.4,125.0,30.0,33.43059891,72.09466499
2024-08-23 05:00:00,46.4,22.3,339.0,3.1,2.6,143.0,36.0,33.43059891,72.09466499
2024-08-23 06:00:00,44.9,21.1,305.0,1.5,2.7,155.0,41.0,33.43059891,72.09466499
2024-08-23 07:00:00,45.3,21.5,287.0,0.8,2.5,160.0,45.0,33.43059891,72.09466499
2024-08-23 08:00:00,45.8,20.0,278.0,1.0,2.3,159.0,50.0,33.43059891,72.09466499
2024-08-23 09:00:00,46.9,19.7,270.0,1.2,2.0,157.0,53.0,33.43059891,72.09466499
2024-08-23 10:00:00,48.7,19.8,258.0,0.9,1.8,155.0,56.0,33.43059891,72.09466499
2024-08-23 11:00:00,48.3,19.5,248.0,0.6,1.6,152.0,59.0,33.43059891,72.09466499
2024-08-23 12:00:00,59.3,24.4,282.0,1.5,2.0,159.0,68.0,33.43059891,72.09466499
2024-08-23 13:00:00,54.8,26.1,299.0,3.9,1.9,141.0,57.0,33.43059891,72.09466499
2024-08-23 14:00:00,51.0,26.3,323.0,7.2,1.8,117.0,43.0,33.43059891,72.09466499
2024-08-23 15:00:00,49.2,26.3,340.0,10.0,1.7,95.0,32.0,33.43059891,72.09466499
2024-08-23 16:00:00,47.0,25.6,346.0,11.5,1.6,79.0,28.0,33.43059891,72.09466499
2024-08-23 17:00:00,45.1,24.4,345.0,12.5,1.5,66.0,27.0,33.43059891,72.09466499
2024-08-23 18:00:00,42.8,23.1,341.0,13.5,1.5,56.0,28.0,33.43059891,72.09466499
2024-08-23 19:00:00,41.6,21.7,332.0,14.5,1.5,51.0,30.0,33.43059891,72.09466499
2024-08-23 20:00:00,41.7,21.0,320.0,15.4,1.5,48.0,34.0,33.43059891,72.09466499
2024-08-23 21:00:00,43.2,21.1,314.0,16.8,1.5,46.0,37.0,33.43059891,72.09466499
2024-08-23 22:00:00,44.9,21.6,320.0,19.7,1.6,40.0,40.0,33.43059891,72.09466499
2024-08-23 23:00:00,45.2,21.8,332.0,22.9,1.8,33.0,42.0,33.43059891,72.09466499
2024-08-24 00:00:00,55.4,25.9,421.0,30.9,1.7,20.0,50.0,33.43059891,72.09466499
2024-08-24 01:00:00,55.3,27.5,453.0,25.1,2.0,43.0,50.0,33.43059891,72.09466499
2024-08-24 02:00:00,63.6,32.6,494.0,16.9,2.5,77.0,51.0,33.43059891,72.09466499
2024-08-24 03:00:00,76.6,39.6,512.0,10.2,3.1,107.0,53.0,33.43059891,72.09466499
2024-08-24 04:00:00,85.9,44.1,486.0,6.2,3.9,133.0,56.0,33.43059891,72.09466499
2024-08-24 05:00:00,85.2,41.9,436.0,3.7,4.8,155.0,61.0,33.43059891,72.09466499
2024-08-24 06:00:00,81.3,38.8,389.0,1.9,5.1,169.0,66.0,33.43059891,72.09466499
2024-08-24 07:00:00,78.5,35.5,351.0,1.0,4.5,168.0,72.0,33.43059891,72.09466499
2024-08-24 08:00:00,79.2,34.1,317.0,0.9,3.4,158.0,79.0,33.43059891,72.09466499
