date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,46.0,27.9,364.0,11.2,3.2,67.0,21.0,32.08345347,71.47040214
2024-08-21 01:00:00,48.0,29.8,358.0,9.9,3.8,73.0,25.0,32.08345347,71.47040214
2024-08-21 02:00:00,51.6,30.7,349.0,8.2,4.5,82.0,31.0,32.08345347,71.47040214
2024-08-21 03:00:00,51.9,28.5,334.0,6.4,5.0,91.0,34.0,32.08345347,71.47040214
2024-08-21 04:00:00,44.9,24.9,308.0,4.7,5.0,100.0,33.0,32.08345347,71.47040214
2024-08-21 05:00:00,41.4,22.9,277.0,3.1,4.6,110.0,30.0,32.08345347,71.47040214
2024-08-21 06:00:00,41.3,22.9,251.0,1.9,4.2,118.0,27.0,32.08345347,71.47040214
2024-08-21 07:00:00,38.9,21.5,235.0,1.3,3.7,122.0,26.0,32.08345347,71.47040214
2024-08-21 08:00:00,38.0,21.1,224.0,1.1,3.1,125.0,25.0,32.08345347,71.47040214
2024-08-21 09:00:00,36.9,20.5,217.0,1.1,2.6,126.0,24.0,32.08345347,71.47040214
2024-08-21 10:00:00,36.6,20.2,208.0,0.7,2.3,128.0,23.0,32.08345347,71.47040214
2024-08-21 11:00:00,35.5,19.6,203.0,0.5,2.0,128.0,23.0,32.08345347,71.47040214
2024-08-21 12:00:00,20.0,11.9,202.0,2.2,2.2,120.0,10.0,32.08345347,71.47040214
2024-08-21 13:00:00,20.7,12.3,231.0,5.1,2.2,108.0,9.0,32.08345347,71.47040214
2024-08-21 14:00:00,22.6,14.3,273.0,9.3,2.2,92.0,8.0,32.08345347,71.47040214
2024-08-21 15:00:00,25.2,16.2,316.0,13.3,2.2,78.0,7.0,32.08345347,71.47040214
2024-08-21 16:00:00,28.5,18.5,363.0,17.0,2.4,68.0,7.0,32.08345347,71.47040214
2024-08-21 17:00:00,32.1,20.8,411.0,20.6,2.6,59.0,8.0,32.08345347,71.47040214
2024-08-21 18:00:00,32.7,21.1,442.0,23.3,2.8,53.0,8.0,32.08345347,71.47040214
2024-08-21 19:00:00,30.7,19.7,443.0,24.3,2.9,50.0,8.0,32.08345347,71.47040214
2024-08-21 20:00:00,30.2,19.3,428.0,24.4,2.9,48.0,9.0,32.08345347,71.47040214
2024-08-21 21:00:00,31.0,19.7,418.0,25.3,2.9,46.0,9.0,32.08345347,71.47040214
2024-08-21 22:00:00,32.1,20.4,426.0,29.1,3.1,39.0,9.0,32.08345347,71.47040214
2024-08-21 23:00:00,33.5,21.3,439.0,33.8,3.3,30.0,9.0,32.08345347,71.47040214
2024-08-22 00:00:00,27.9,18.2,400.0,22.6,2.9,44.0,6.0,32.08345347,71.47040214
2024-08-22 01:00:00,26.4,17.4,395.0,19.8,3.0,53.0,5.0,32.08345347,71.47040214
2024-08-22 02:00:00,26.8,17.8,387.0,15.7,3.1,66.0,5.0,32.08345347,71.47040214
2024-08-22 03:00:00,28.2,18.3,368.0,11.7,3.0,80.0,7.0,32.08345347,71.47040214
2024-08-22 04:00:00,31.5,18.2,328.0,7.9,2.7,98.0,14.0,32.08345347,71.47040214
2024-08-22 05:00:00,36.2,18.7,276.0,4.1,2.3,117.0,23.0,32.08345347,71.47040214
2024-08-22 06:00:00,35.7,17.6,238.0,1.4,1.9,131.0,30.0,32.08345347,71.47040214
2024-08-22 07:00:00,35.7,17.1,225.0,0.5,1.7,136.0,34.0,32.08345347,71.47040214
2024-08-22 08:00:00,36.1,16.7,226.0,0.8,1.5,135.0,36.0,32.08345347,71.47040214
2024-08-22 09:00:00,37.1,16.8,227.0,1.1,1.3,133.0,37.0,32.08345347,71.47040214
2024-08-22 10:00:00,37.3,16.7,220.0,0.6,1.1,133.0,38.0,32.08345347,71.47040214
2024-08-22 11:00:00,36.8,16.6,213.0,0.2,1.0,132.0,37.0,32.08345347,71.47040214
2024-08-22 12:00:00,54.5,24.3,216.0,1.6,1.1,121.0,56.0,32.08345347,71.47040214
2024-08-22 13:00:00,53.8,24.6,260.0,6.1,1.4,109.0,52.0,32.08345347,71.47040214
