date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,51.8,31.4,324.0,11.4,3.0,50.0,23.0,30.8506531,70.79998044
2024-08-21 01:00:00,52.6,31.7,303.0,9.5,3.1,60.0,27.0,30.8506531,70.79998044
2024-08-21 02:00:00,52.4,29.0,274.0,6.8,3.3,74.0,33.0,30.8506531,70.79998044
2024-08-21 03:00:00,51.2,27.2,250.0,4.5,3.4,88.0,37.0,30.8506531,70.79998044
2024-08-21 04:00:00,51.1,26.5,237.0,3.0,3.3,100.0,37.0,30.8506531,70.79998044
2024-08-21 05:00:00,48.7,25.8,228.0,2.0,3.1,112.0,34.0,30.8506531,70.79998044
2024-08-21 06:00:00,47.6,25.6,223.0,1.3,2.8,120.0,33.0,30.8506531,70.79998044
2024-08-21 07:00:00,47.3,24.4,220.0,1.0,2.5,123.0,35.0,30.8506531,70.79998044
2024-08-21 08:00:00,50.4,25.3,220.0,1.2,2.2,122.0,39.0,30.8506531,70.79998044
2024-08-21 09:00:00,50.1,25.4,221.0,1.3,1.9,121.0,41.0,30.8506531,70.79998044
2024-08-21 10:00:00,47.4,24.5,216.0,0.9,1.4,122.0,40.0,30.8506531,70.79998044
2024-08-21 11:00:00,45.2,23.6,211.0,0.5,0.8,122.0,36.0,30.8506531,70.79998044
2024-08-21 12:00:00,32.8,19.2,225.0,1.7,1.6,122.0,16.0,30.8506531,70.79998044
2024-08-21 13:00:00,40.6,20.1,231.0,2.4,1.4,117.0,21.0,30.8506531,70.79998044
2024-08-21 14:00:00,41.2,20.2,241.0,3.4,1.2,109.0,29.0,30.8506531,70.79998044
2024-08-21 15:00:00,41.0,20.7,255.0,4.8,1.2,101.0,34.0,30.8506531,70.79998044
2024-08-21 16:00:00,40.3,21.1,279.0,6.7,1.6,93.0,34.0,30.8506531,70.79998044
2024-08-21 17:00:00,42.5,22.6,307.0,8.9,2.2,85.0,32.0,30.8506531,70.79998044
2024-08-21 18:00:00,43.5,23.3,330.0,10.9,2.8,78.0,30.0,30.8506531,70.79998044
2024-08-21 19:00:00,43.1,23.2,342.0,12.7,3.3,73.0,29.0,30.8506531,70.79998044
2024-08-21 20:00:00,43.0,23.3,347.0,14.4,3.8,68.0,27.0,30.8506531,70.79998044
2024-08-21 21:00:00,42.6,23.5,351.0,15.7,4.1,65.0,26.0,30.8506531,70.79998044
2024-08-21 22:00:00,42.5,23.7,358.0,17.1,4.2,61.0,25.0,30.8506531,70.79998044
2024-08-21 23:00:00,42.3,23.8,363.0,18.2,4.1,57.0,24.0,30.8506531,70.79998044
2024-08-22 00:00:00,36.4,21.4,323.0,11.7,1.0,64.0,17.0,30.8506531,70.79998044
2024-08-22 01:00:00,35.0,20.8,307.0,9.4,0.9,75.0,16.0,30.8506531,70.79998044
2024-08-22 02:00:00,34.3,20.5,284.0,6.3,0.9,90.0,15.0,30.8506531,70.79998044
2024-08-22 03:00:00,30.9,18.2,263.0,3.7,0.8,103.0,14.0,30.8506531,70.79998044
2024-08-22 04:00:00,28.8,16.8,245.0,2.2,0.7,111.0,12.0,30.8506531,70.79998044
2024-08-22 05:00:00,26.0,15.6,229.0,1.4,0.6,118.0,10.0,30.8506531,70.79998044
2024-08-22 06:00:00,23.6,14.3,217.0,0.8,0.6,121.0,9.0,30.8506531,70.79998044
2024-08-22 07:00:00,22.5,13.1,211.0,0.6,0.6,121.0,12.0,30.8506531,70.79998044
2024-08-22 08:00:00,24.7,12.6,208.0,0.6,0.6,118.0,16.0,30.8506531,70.79998044
2024-08-22 09:00:00,25.5,12.8,208.0,0.8,0.7,115.0,20.0,30.8506531,70.79998044
2024-08-22 10:00:00,27.0,13.3,204.0,0.7,0.5,115.0,24.0,30.8506531,70.79998044
2024-08-22 11:00:00,29.4,14.1,201.0,0.6,0.3,116.0,28.0,30.8506531,70.79998044
2024-08-22 12:00:00,40.2,17.2,226.0,2.3,3.8,116.0,44.0,30.8506531,70.79998044
2024-08-22 13:00:00,38.2,18.2,278.0,5.4,7.3,109.0,38.0,30.8506531,70.79998044
2024-08-22 14:00:00,40.2,21.4,352.0,9.6,12.3,100.0,30.0,30.8506531,70.79998044
2024-08-22 15:00:00,42.5,23.8,428.0,13.4,16.8,91.0,24.0,30.8506531,70.79998044
2024-08-22 16:00:00,46.6,26.9,507.0,16.1,20.6,83.0,22.0,30.8506531,70.79998044
2024-08-22 17:00:00,53.3,31.5,587.0,18.4,23.9,75.0,21.0,30.8506531,70.79998044
2024-08-22 18:00:00,55.9,33.4,643.0,19.7,26.2,69.0,21.0,30.8506531,70.79998044
2024-08-22 19:00:00,54.6,32.7,656.0,19.5,27.1,65.0,21.0,30.8506531,70.79998044
2024-08-22 20:00:00,55.5,33.3,644.0,18.5,27.0,63.0,22.0,30.8506531,70.79998044
2024-08-22 21:00:00,60.3,36.1,634.0,18.2,26.1,60.0,23.0,30.8506531,70.79998044
2024-08-22 22:00:00,62.4,37.3,639.0,20.3,24.1,51.0,23.0,30.8506531,70.79998044
2024-08-22 23:00:00,63.3,37.8,645.0,23.2,21.4,42.0,23.0,30.8506531,70.79998044
2024-08-23 00:00:00,56.7,35.0,600.0,18.2,12.0,35.0,18.0,30.8506531,70.79998044
