date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,29.9,16.9,206.0,13.0,3.5,32.0,19.0,28.54565708,69.92203038
2024-08-21 01:00:00,31.7,17.2,207.0,11.2,4.0,33.0,24.0,28.54565708,69.92203038
2024-08-21 02:00:00,34.5,17.7,209.0,8.8,4.7,36.0,32.0,28.54565708,69.92203038
2024-08-21 03:00:00,38.6,18.2,207.0,6.5,5.3,42.0,39.0,28.54565708,69.92203038
2024-08-21 04:00:00,44.4,19.5,198.0,4.6,5.6,56.0,46.0,28.54565708,69.92203038
2024-08-21 05:00:00,49.2,21.0,186.0,3.0,5.7,74.0,52.0,28.54565708,69.92203038
2024-08-21 06:00:00,47.4,20.5,175.0,1.8,5.6,88.0,55.0,28.54565708,69.92203038
2024-08-21 07:00:00,42.7,18.7,169.0,1.3,5.1,93.0,53.0,28.54565708,69.92203038
2024-08-21 08:00:00,39.2,17.1,164.0,1.2,4.3,94.0,47.0,28.54565708,69.92203038
2024-08-21 09:00:00,37.7,16.4,161.0,1.3,3.8,94.0,43.0,28.54565708,69.92203038
2024-08-21 10:00:00,42.0,17.3,150.0,0.7,3.7,96.0,43.0,28.54565708,69.92203038
2024-08-21 11:00:00,36.8,15.4,141.0,0.2,3.8,98.0,45.0,28.54565708,69.92203038
2024-08-21 12:00:00,45.5,18.4,157.0,2.0,3.6,85.0,57.0,28.54565708,69.92203038
2024-08-21 13:00:00,43.1,17.9,215.0,6.7,3.7,74.0,55.0,28.54565708,69.92203038
2024-08-21 14:00:00,46.4,21.6,296.0,13.2,3.9,59.0,51.0,28.54565708,69.92203038
2024-08-21 15:00:00,57.2,29.0,360.0,18.1,4.0,48.0,47.0,28.54565708,69.92203038
2024-08-21 16:00:00,59.6,31.3,392.0,19.7,4.1,44.0,43.0,28.54565708,69.92203038
2024-08-21 17:00:00,61.5,34.2,407.0,19.6,4.2,44.0,38.0,28.54565708,69.92203038
2024-08-21 18:00:00,58.9,33.5,413.0,19.3,4.3,44.0,34.0,28.54565708,69.92203038
2024-08-21 19:00:00,57.0,33.3,411.0,19.3,4.3,44.0,30.0,28.54565708,69.92203038
2024-08-21 20:00:00,56.2,33.3,400.0,19.1,4.3,45.0,26.0,28.54565708,69.92203038
2024-08-21 21:00:00,53.9,33.1,390.0,18.8,4.3,46.0,22.0,28.54565708,69.92203038
2024-08-21 22:00:00,51.7,32.6,384.0,18.7,4.4,45.0,19.0,28.54565708,69.92203038
2024-08-21 23:00:00,51.1,32.6,379.0,18.5,4.5,44.0,16.0,28.54565708,69.92203038
2024-08-22 00:00:00,57.5,36.1,498.0,35.3,4.7,16.0,19.0,28.54565708,69.92203038
2024-08-22 01:00:00,56.1,35.7,467.0,28.9,5.3,28.0,23.0,28.54565708,69.92203038
2024-08-22 02:00:00,58.8,36.7,421.0,19.9,6.2,45.0,29.0,28.54565708,69.92203038
2024-08-22 03:00:00,60.1,34.0,371.0,12.3,6.8,63.0,34.0,28.54565708,69.92203038
2024-08-22 04:00:00,57.5,28.3,313.0,7.5,6.9,81.0,39.0,28.54565708,69.92203038
2024-08-22 05:00:00,54.9,25.9,250.0,4.2,6.8,100.0,43.0,28.54565708,69.92203038
2024-08-22 06:00:00,49.9,23.5,202.0,1.9,6.3,112.0,47.0,28.54565708,69.92203038
2024-08-22 07:00:00,46.4,21.2,180.0,1.0,5.2,113.0,50.0,28.54565708,69.92203038
2024-08-22 08:00:00,46.2,20.1,174.0,1.3,3.8,106.0,52.0,28.54565708,69.92203038
2024-08-22 09:00:00,47.3,19.7,170.0,1.6,2.8,100.0,55.0,28.54565708,69.92203038
2024-08-22 10:00:00,48.4,19.5,156.0,1.1,2.4,97.0,60.0,28.54565708,69.92203038
2024-08-22 11:00:00,50.8,19.8,145.0,0.7,2.3,93.0,65.0,28.54565708,69.92203038
2024-08-22 12:00:00,49.6,19.2,159.0,1.8,2.6,84.0,64.0,28.54565708,69.92203038
2024-08-22 13:00:00,50.9,21.2,215.0,6.0,3.2,74.0,58.0,28.54565708,69.92203038
2024-08-22 14:00:00,54.2,26.6,295.0,12.0,4.1,60.0,48.0,28.54565708,69.92203038
2024-08-22 15:00:00,59.8,32.1,364.0,17.1,4.8,48.0,41.0,28.54565708,69.92203038
2024-08-22 16:00:00,61.9,34.8,417.0,20.6,5.1,39.0,37.0,28.54565708,69.92203038
2024-08-22 17:00:00,63.3,36.3,460.0,23.3,5.1,32.0,34.0,28.54565708,69.92203038
2024-08-22 18:00:00,63.1,36.4,481.0,25.3,5.1,26.0,32.0,28.54565708,69.92203038
2024-08-22 19:00:00,58.0,33.5,465.0,26.3,4.9,22.0,31.0,28.54565708,69.92203038
2024-08-22 20:00:00,56.0,31.8,428.0,26.5,4.6,19.0,31.0,28.54565708,69.92203038
2024-08-22 21:00:00,55.8,31.3,402.0,27.3,4.4,16.0,32.0,28.54565708,69.92203038
2024-08-22 22:00:00,57.0,31.5,406.0,30.0,4.4,11.0,34.0,28.54565708,69.92203038
2024-08-22 23:00:00,59.5,32.4,421.0,33.3,4.5,6.0,37.0,28.54565708,69.92203038
2024-08-23 00:00:00,53.2,29.7,363.0,28.0,4.6,15.0,31.0,28.54565708,69.92203038
2024-08-23 01:00:00,53.0,29.7,351.0,23.2,4.9,27.0,34.0,28.54565708,69.92203038
2024-08-23 02:00:00,56.2,30.7,332.0,16.5,5.5,44.0,39.0,28.54565708,69.92203038
2024-08-23 03:00:00,58.4,30.0,311.0,10.8,6.5,63.0,43.0,28.54565708,69.92203038
2024-08-23 04:00:00,58.1,28.1,284.0,7.0,8.7,87.0,44.0,28.54565708,69.92203038
2024-08-23 05:00:00,57.3,27.6,254.0,4.2,11.5,112.0,45.0,28.54565708,69.92203038
2024-08-23 06:00:00,55.2,26.3,230.0,2.3,12.9,130.0,48.0,28.54565708,69.92203038
2024-08-23 07:00:00,56.6,25.8,214.0,1.4,11.7,134.0,57.0,28.54565708,69.92203038
2024-08-23 08:00:00,57.7,25.0,203.0,1.4,9.2,129.0,70.0,28.54565708,69.92203038
2024-08-23 09:00:00,62.6,24.2,198.0,1.6,7.6,126.0,78.0,28.54565708,69.92203038
2024-08-23 10:00:00,66.6,24.9,196.0,1.8,7.9,128.0,80.0,28.54565708,69.92203038
2024-08-23 11:00:00,71.2,27.5,200.0,2.2,9.1,132.0,78.0,28.54565708,69.92203038
2024-08-23 12:00:00,68.5,30.4,210.0,3.3,8.2,126.0,71.0,28.54565708,69.92203038
2024-08-23 13:00:00,66.4,31.2,233.0,4.8,8.3,120.0,61.0,28.54565708,69.92203038
2024-08-23 14:00:00,62.6,33.1,266.0,6.9,8.4,112.0,48.0,28.54565708,69.92203038
2024-08-23 15:00:00,63.3,34.9,303.0,9.2,8.3,103.0,38.0,28.54565708,69.92203038
2024-08-23 16:00:00,66.4,38.0,347.0,11.6,7.8,93.0,35.0,28.54565708,69.92203038
2024-08-23 17:00:00,68.5,39.0,394.0,14.2,7.1,82.0,36.0,28.54565708,69.92203038
2024-08-23 18:00:00,71.2,40.4,426.0,16.6,6.5,72.0,38.0,28.54565708,69.92203038
2024-08-23 19:00:00,72.6,40.5,428.0,18.6,6.3,65.0,40.0,28.54565708,69.92203038
2024-08-23 20:00:00,72.4,38.8,414.0,20.4,6.4,60.0,43.0,28.54565708,69.92203038
2024-08-23 21:00:00,71.7,39.1,406.0,22.0,6.3,55.0,44.0,28.54565708,69.92203038
2024-08-23 22:00:00,69.4,38.6,415.0,24.1,5.9,46.0,42.0,28.54565708,69.92203038
2024-08-23 23:00:00,69.2,38.8,430.0,25.9,5.5,38.0,37.0,28.54565708,69.92203038
2024-08-24 00:00:00,76.4,42.0,473.0,30.4,6.5,34.0,45.0,28.54565708,69.92203038
2024-08-24 01:00:00,79.2,43.3,452.0,25.4,6.7,45.0,46.0,28.54565708,69.92203038
2024-08-24 02:00:00,81.0,44.5,421.0,18.4,7.1,61.0,47.0,28.54565708,69.92203038
2024-08-24 03:00:00,77.3,40.9,384.0,12.3,7.7,78.0,51.0,28.54565708,69.92203038
2024-08-24 04:00:00,70.5,32.9,337.0,8.0,9.1,99.0,60.0,28.54565708,69.92203038
2024-08-24 05:00:00,72.6,32.0,283.0,4.7,10.8,121.0,70.0,28.54565708,69.92203038
2024-08-24 06:00:00,73.8,31.7,241.0,2.3,11.3,135.0,77.0,28.54565708,69.92203038
2024-08-24 07:00:00,70.5,29.8,219.0,1.3,9.6,136.0,77.0,28.54565708,69.92203038
2024-08-24 08:00:00,65.0,27.4,208.0,1.2,6.7,128.0,72.0,28.54565708,69.92203038
2024-08-24 09:00:00,60.1,25.3,201.0,1.4,4.4,121.0,67.0,28.54565708,69.92203038
2024-08-24 10:00:00,55.9,23.9,189.0,1.1,3.4,118.0,63.0,28.54565708,69.92203038
