date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,32.8,14.8,152.0,3.8,2.5,46.0,34.0,27.8894167,71.37526358
2024-08-21 01:00:00,30.6,14.5,156.0,3.4,3.4,49.0,38.0,27.8894167,71.37526358
2024-08-21 02:00:00,32.0,14.2,161.0,2.7,4.6,54.0,44.0,27.8894167,71.37526358
2024-08-21 03:00:00,39.5,14.3,163.0,2.1,5.4,60.0,52.0,27.8894167,71.37526358
2024-08-21 04:00:00,46.6,15.0,160.0,1.5,5.3,68.0,59.0,27.8894167,71.37526358
2024-08-21 05:00:00,51.7,15.6,154.0,1.0,4.7,78.0,68.0,27.8894167,71.37526358
2024-08-21 06:00:00,49.7,14.4,148.0,0.6,4.1,84.0,83.0,27.8894167,71.37526358
2024-08-21 07:00:00,53.1,13.4,144.0,0.4,3.4,85.0,105.0,27.8894167,71.37526358
2024-08-21 08:00:00,63.8,13.3,140.0,0.3,2.7,84.0,134.0,27.8894167,71.37526358
2024-08-21 09:00:00,81.7,14.2,137.0,0.3,2.1,82.0,173.0,27.8894167,71.37526358
2024-08-21 10:00:00,101.5,15.7,134.0,0.3,1.8,81.0,237.0,27.8894167,71.37526358
2024-08-21 11:00:00,128.5,18.1,132.0,0.2,1.6,79.0,311.0,27.8894167,71.37526358
2024-08-21 12:00:00,191.4,23.1,130.0,0.3,1.5,72.0,448.0,27.8894167,71.37526358
2024-08-21 13:00:00,219.3,24.8,130.0,0.6,1.4,68.0,453.0,27.8894167,71.37526358
2024-08-21 14:00:00,224.4,26.3,129.0,1.0,1.3,63.0,459.0,27.8894167,71.37526358
2024-08-21 15:00:00,197.0,26.7,129.0,1.6,1.2,58.0,451.0,27.8894167,71.37526358
2024-08-21 16:00:00,183.0,26.8,130.0,2.4,1.1,52.0,422.0,27.8894167,71.37526358
2024-08-21 17:00:00,167.6,26.7,131.0,3.2,1.0,46.0,379.0,27.8894167,71.37526358
2024-08-21 18:00:00,155.1,26.4,132.0,4.0,1.0,41.0,335.0,27.8894167,71.37526358
2024-08-21 19:00:00,140.2,25.8,133.0,4.6,1.1,37.0,293.0,27.8894167,71.37526358
2024-08-21 20:00:00,122.0,24.6,134.0,5.1,1.3,34.0,251.0,27.8894167,71.37526358
