date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,51.5,33.5,447.0,9.9,7.4,72.0,13.0,31.61961197,72.14254362
2024-08-21 01:00:00,51.7,33.3,420.0,9.1,7.8,74.0,20.0,31.61961197,72.14254362
2024-08-21 02:00:00,55.3,31.9,381.0,7.9,8.4,78.0,30.0,31.61961197,72.14254362
2024-08-21 03:00:00,54.1,29.2,340.0,6.5,8.5,83.0,38.0,31.61961197,72.14254362
2024-08-21 04:00:00,49.8,25.8,297.0,4.9,7.9,92.0,42.0,31.61961197,72.14254362
2024-08-21 05:00:00,48.8,24.4,253.0,3.0,7.0,103.0,43.0,31.61961197,72.14254362
2024-08-21 06:00:00,47.4,23.2,221.0,1.7,6.0,112.0,43.0,31.61961197,72.14254362
2024-08-21 07:00:00,44.9,22.4,209.0,1.1,5.1,118.0,41.0,31.61961197,72.14254362
2024-08-21 08:00:00,44.1,22.3,208.0,1.0,4.2,121.0,38.0,31.61961197,72.14254362
2024-08-21 09:00:00,44.0,22.5,208.0,1.0,3.5,124.0,36.0,31.61961197,72.14254362
2024-08-21 10:00:00,43.8,22.8,202.0,0.7,3.0,127.0,36.0,31.61961197,72.14254362
2024-08-21 11:00:00,43.4,22.8,198.0,0.5,2.7,129.0,36.0,31.61961197,72.14254362
2024-08-21 12:00:00,33.3,16.9,205.0,1.6,2.8,123.0,27.0,31.61961197,72.14254362
2024-08-21 13:00:00,36.2,17.8,222.0,4.2,2.9,114.0,26.0,31.61961197,72.14254362
2024-08-21 14:00:00,40.3,21.7,245.0,7.9,2.9,100.0,24.0,31.61961197,72.14254362
2024-08-21 15:00:00,39.1,22.5,264.0,11.2,3.0,87.0,21.0,31.61961197,72.14254362
2024-08-21 16:00:00,37.3,22.6,276.0,13.5,3.0,75.0,17.0,31.61961197,72.14254362
2024-08-21 17:00:00,34.9,21.9,284.0,15.4,3.0,62.0,13.0,31.61961197,72.14254362
2024-08-21 18:00:00,31.9,20.4,287.0,16.7,3.0,53.0,10.0,31.61961197,72.14254362
2024-08-21 19:00:00,28.5,18.6,284.0,17.1,2.9,48.0,7.0,31.61961197,72.14254362
2024-08-21 20:00:00,26.0,17.3,277.0,17.0,2.7,45.0,5.0,31.61961197,72.14254362
2024-08-21 21:00:00,24.2,16.3,270.0,16.9,2.6,44.0,5.0,31.61961197,72.14254362
2024-08-21 22:00:00,23.1,15.7,267.0,17.5,2.5,42.0,9.0,31.61961197,72.14254362
2024-08-21 23:00:00,28.3,16.2,265.0,18.2,2.4,41.0,14.0,31.61961197,72.14254362
2024-08-22 00:00:00,28.1,17.9,307.0,17.1,2.6,46.0,9.0,31.61961197,72.14254362
2024-08-22 01:00:00,35.9,22.1,319.0,14.4,2.8,57.0,17.0,31.61961197,72.14254362
2024-08-22 02:00:00,43.7,26.3,334.0,10.6,3.1,73.0,28.0,31.61961197,72.14254362
2024-08-22 03:00:00,53.7,28.5,337.0,7.2,3.2,89.0,38.0,31.61961197,72.14254362
2024-08-22 04:00:00,53.8,25.3,316.0,4.7,2.9,104.0,47.0,31.61961197,72.14254362
2024-08-22 05:00:00,53.9,23.9,283.0,2.6,2.5,119.0,55.0,31.61961197,72.14254362
2024-08-22 06:00:00,54.2,22.9,257.0,1.1,2.1,130.0,61.0,31.61961197,72.14254362
2024-08-22 07:00:00,53.9,22.8,248.0,0.5,1.8,135.0,62.0,31.61961197,72.14254362
2024-08-22 08:00:00,53.2,22.6,247.0,0.5,1.7,135.0,60.0,31.61961197,72.14254362
2024-08-22 09:00:00,52.4,22.4,247.0,0.7,1.5,135.0,58.0,31.61961197,72.14254362
2024-08-22 10:00:00,52.0,22.5,243.0,0.5,1.4,136.0,56.0,31.61961197,72.14254362
2024-08-22 11:00:00,50.5,22.1,241.0,0.4,1.3,137.0,53.0,31.61961197,72.14254362
2024-08-22 12:00:00,61.0,27.4,238.0,1.3,1.3,122.0,62.0,31.61961197,72.14254362
2024-08-22 13:00:00,57.3,27.0,252.0,3.7,1.4,111.0,53.0,31.61961197,72.14254362
2024-08-22 14:00:00,54.0,28.7,272.0,7.2,1.5,95.0,40.0,31.61961197,72.14254362
2024-08-22 15:00:00,52.4,29.2,291.0,10.3,1.6,81.0,30.0,31.61961197,72.14254362
2024-08-22 16:00:00,51.9,29.8,309.0,12.9,1.8,70.0,25.0,31.61961197,72.14254362
2024-08-22 17:00:00,52.2,30.7,326.0,15.1,1.9,60.0,22.0,31.61961197,72.14254362
2024-08-22 18:00:00,49.5,29.6,335.0,16.5,2.1,53.0,20.0,31.61961197,72.14254362
2024-08-22 19:00:00,46.1,27.8,327.0,16.3,2.2,50.0,18.0,31.61961197,72.14254362
2024-08-22 20:00:00,42.7,26.5,312.0,15.1,2.3,49.0,16.0,31.61961197,72.14254362
2024-08-22 21:00:00,40.9,25.8,304.0,14.5,2.5,47.0,14.0,31.61961197,72.14254362
2024-08-22 22:00:00,39.8,25.4,316.0,15.7,3.0,41.0,12.0,31.61961197,72.14254362
2024-08-22 23:00:00,39.8,25.7,336.0,17.5,3.5,33.0,10.0,31.61961197,72.14254362
2024-08-23 00:00:00,51.5,33.2,435.0,19.3,3.2,33.0,14.0,31.61961197,72.14254362
2024-08-23 01:00:00,52.7,34.2,438.0,15.9,3.4,47.0,16.0,31.61961197,72.14254362
2024-08-23 02:00:00,56.5,35.7,440.0,11.1,3.7,66.0,19.0,31.61961197,72.14254362
2024-08-23 03:00:00,57.2,34.9,428.0,7.1,3.9,86.0,22.0,31.61961197,72.14254362
2024-08-23 04:00:00,55.2,32.7,389.0,4.5,3.8,107.0,24.0,31.61961197,72.14254362
2024-08-23 05:00:00,53.2,30.7,336.0,2.7,3.5,129.0,26.0,31.61961197,72.14254362
2024-08-23 06:00:00,50.4,28.0,296.0,1.4,3.2,145.0,28.0,31.61961197,72.14254362
2024-08-23 07:00:00,50.4,27.5,283.0,0.8,2.8,150.0,30.0,31.61961197,72.14254362
2024-08-23 08:00:00,51.1,27.6,283.0,0.8,2.4,149.0,31.0,31.61961197,72.14254362
2024-08-23 09:00:00,51.6,27.6,282.0,0.9,2.0,147.0,33.0,31.61961197,72.14254362
2024-08-23 10:00:00,51.5,26.9,274.0,0.5,1.7,146.0,35.0,31.61961197,72.14254362
2024-08-23 11:00:00,51.3,26.4,265.0,0.3,1.6,144.0,38.0,31.61961197,72.14254362
2024-08-23 12:00:00,74.7,38.4,259.0,1.5,2.0,133.0,54.0,31.61961197,72.14254362
2024-08-23 13:00:00,74.0,38.4,280.0,5.1,2.2,120.0,48.0,31.61961197,72.14254362
2024-08-23 14:00:00,71.9,40.7,311.0,10.2,2.6,101.0,40.0,31.61961197,72.14254362
2024-08-23 15:00:00,73.1,42.4,346.0,14.8,3.0,84.0,34.0,31.61961197,72.14254362
2024-08-23 16:00:00,75.9,44.4,388.0,18.6,3.5,72.0,31.0,31.61961197,72.14254362
2024-08-23 17:00:00,78.9,47.0,433.0,22.0,4.0,62.0,29.0,31.61961197,72.14254362
2024-08-23 18:00:00,80.3,48.4,468.0,24.2,4.4,54.0,28.0,31.61961197,72.14254362
2024-08-23 19:00:00,79.9,48.3,481.0,24.4,4.5,50.0,27.0,31.61961197,72.14254362
2024-08-23 20:00:00,79.6,48.5,484.0,23.5,4.5,49.0,26.0,31.61961197,72.14254362
2024-08-23 21:00:00,80.3,49.0,490.0,23.1,4.5,47.0,25.0,31.61961197,72.14254362
