date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,55.2,30.7,528.0,30.0,4.4,16.0,35.0,30.59250289,73.19230295
2024-08-21 01:00:00,55.5,29.9,482.0,25.2,4.8,26.0,38.0,30.59250289,73.19230295
2024-08-21 02:00:00,55.5,29.5,416.0,18.4,5.3,40.0,43.0,30.59250289,73.19230295
2024-08-21 03:00:00,57.5,26.5,356.0,12.4,5.5,56.0,57.0,30.59250289,73.19230295
2024-08-21 04:00:00,58.2,21.0,308.0,8.2,4.9,76.0,88.0,30.59250289,73.19230295
2024-08-21 05:00:00,70.3,19.8,266.0,4.8,4.0,98.0,127.0,30.59250289,73.19230295
2024-08-21 06:00:00,82.7,19.8,234.0,2.4,3.2,114.0,154.0,30.59250289,73.19230295
2024-08-21 07:00:00,84.5,19.5,215.0,1.2,2.7,120.0,158.0,30.59250289,73.19230295
2024-08-21 08:00:00,79.4,19.0,205.0,1.1,2.3,120.0,150.0,30.59250289,73.19230295
2024-08-21 09:00:00,75.7,18.6,200.0,1.3,2.0,117.0,140.0,30.59250289,73.19230295
2024-08-21 10:00:00,74.3,18.4,192.0,1.6,1.8,114.0,133.0,30.59250289,73.19230295
2024-08-21 11:00:00,75.7,18.8,188.0,2.2,1.6,108.0,125.0,30.59250289,73.19230295
2024-08-21 12:00:00,82.2,20.7,202.0,3.3,1.6,96.0,150.0,30.59250289,73.19230295
2024-08-21 13:00:00,81.7,21.9,240.0,5.6,1.9,87.0,129.0,30.59250289,73.19230295
2024-08-21 14:00:00,70.1,25.8,297.0,8.8,2.3,74.0,101.0,30.59250289,73.19230295
2024-08-21 15:00:00,71.0,30.4,368.0,12.7,2.8,61.0,81.0,30.59250289,73.19230295
2024-08-21 16:00:00,81.3,36.7,469.0,17.5,3.4,49.0,77.0,30.59250289,73.19230295
2024-08-21 17:00:00,92.2,43.2,583.0,22.9,4.1,38.0,82.0,30.59250289,73.19230295
2024-08-21 18:00:00,93.8,44.7,660.0,27.1,4.5,29.0,86.0,30.59250289,73.19230295
2024-08-21 19:00:00,92.2,43.4,669.0,29.2,4.6,24.0,86.0,30.59250289,73.19230295
2024-08-21 20:00:00,88.9,41.4,639.0,30.1,4.4,21.0,86.0,30.59250289,73.19230295
2024-08-21 21:00:00,86.4,39.9,608.0,30.3,4.3,19.0,83.0,30.59250289,73.19230295
2024-08-21 22:00:00,84.8,39.7,594.0,30.3,4.3,16.0,74.0,30.59250289,73.19230295
2024-08-21 23:00:00,82.7,39.5,579.0,29.7,4.4,14.0,63.0,30.59250289,73.19230295
2024-08-22 00:00:00,95.2,44.7,817.0,46.4,5.7,6.0,88.0,30.59250289,73.19230295
2024-08-22 01:00:00,81.5,39.1,725.0,37.6,5.7,21.0,92.0,30.59250289,73.19230295
2024-08-22 02:00:00,80.3,36.9,595.0,25.3,5.7,42.0,97.0,30.59250289,73.19230295
2024-08-22 03:00:00,84.8,34.7,481.0,15.0,5.5,65.0,99.0,30.59250289,73.19230295
2024-08-22 04:00:00,81.3,27.9,398.0,8.9,4.9,90.0,97.0,30.59250289,73.19230295
2024-08-22 05:00:00,75.2,26.6,330.0,4.9,4.1,117.0,92.0,30.59250289,73.19230295
2024-08-22 06:00:00,66.1,24.9,281.0,2.2,3.4,136.0,86.0,30.59250289,73.19230295
2024-08-22 07:00:00,61.5,24.3,259.0,1.1,2.9,142.0,79.0,30.59250289,73.19230295
2024-08-22 08:00:00,58.2,23.9,256.0,1.4,2.5,139.0,70.0,30.59250289,73.19230295
2024-08-22 09:00:00,56.7,24.1,257.0,1.8,2.3,137.0,63.0,30.59250289,73.19230295
2024-08-22 10:00:00,56.8,24.9,244.0,1.2,2.1,140.0,59.0,30.59250289,73.19230295
2024-08-22 11:00:00,56.2,25.1,233.0,0.6,2.1,142.0,57.0,30.59250289,73.19230295
2024-08-22 12:00:00,60.1,25.2,243.0,2.2,3.6,129.0,68.0,30.59250289,73.19230295
2024-08-22 13:00:00,59.8,27.2,305.0,6.3,4.1,115.0,61.0,30.59250289,73.19230295
2024-08-22 14:00:00,61.2,32.7,394.0,12.1,4.8,95.0,51.0,30.59250289,73.19230295
