date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,27.8,18.5,487.0,22.4,4.8,37.0,5.0,33.14849503,72.69290934
2024-08-21 01:00:00,30.5,19.1,462.0,19.2,5.2,48.0,8.0,33.14849503,72.69290934
2024-08-21 02:00:00,31.1,19.7,425.0,14.8,5.7,64.0,11.0,33.14849503,72.69290934
2024-08-21 03:00:00,33.9,20.7,389.0,10.8,6.5,82.0,14.0,33.14849503,72.69290934
2024-08-21 04:00:00,34.5,21.0,354.0,7.7,7.9,103.0,15.0,33.14849503,72.69290934
2024-08-21 05:00:00,29.8,18.0,318.0,5.1,9.5,126.0,16.0,33.14849503,72.69290934
2024-08-21 06:00:00,31.8,18.6,291.0,3.2,10.6,144.0,16.0,33.14849503,72.69290934
2024-08-21 07:00:00,29.2,17.5,277.0,2.3,10.6,155.0,16.0,33.14849503,72.69290934
2024-08-21 08:00:00,30.6,17.7,272.0,2.1,10.0,162.0,16.0,33.14849503,72.69290934
2024-08-21 09:00:00,31.5,18.2,268.0,2.2,9.4,165.0,16.0,33.14849503,72.69290934
2024-08-21 10:00:00,31.5,18.2,259.0,1.8,9.1,168.0,17.0,33.14849503,72.69290934
2024-08-21 11:00:00,32.4,18.3,252.0,1.6,8.8,167.0,20.0,33.14849503,72.69290934
2024-08-21 12:00:00,16.2,10.3,252.0,4.0,7.3,149.0,4.0,33.14849503,72.69290934
2024-08-21 13:00:00,21.1,13.7,288.0,7.1,6.6,136.0,4.0,33.14849503,72.69290934
2024-08-21 14:00:00,25.0,16.7,337.0,11.5,5.6,119.0,3.0,33.14849503,72.69290934
2024-08-21 15:00:00,26.0,17.4,378.0,15.2,4.7,104.0,3.0,33.14849503,72.69290934
2024-08-21 16:00:00,26.1,17.3,402.0,17.6,4.2,96.0,4.0,33.14849503,72.69290934
2024-08-21 17:00:00,26.8,17.6,417.0,19.3,3.9,90.0,4.0,33.14849503,72.69290934
2024-08-21 18:00:00,27.8,18.2,424.0,20.1,3.6,83.0,5.0,33.14849503,72.69290934
2024-08-21 19:00:00,27.5,17.9,422.0,19.9,3.2,72.0,5.0,33.14849503,72.69290934
2024-08-21 20:00:00,25.3,16.6,413.0,18.9,2.7,60.0,4.0,33.14849503,72.69290934
2024-08-21 21:00:00,22.8,15.1,397.0,17.5,2.4,52.0,4.0,33.14849503,72.69290934
2024-08-21 22:00:00,21.0,13.9,372.0,15.7,2.2,50.0,4.0,33.14849503,72.69290934
2024-08-21 23:00:00,19.8,13.1,341.0,13.5,2.2,53.0,4.0,33.14849503,72.69290934
2024-08-22 00:00:00,35.6,20.8,516.0,27.9,4.8,46.0,17.0,33.14849503,72.69290934
2024-08-22 01:00:00,36.2,21.9,510.0,23.5,5.5,58.0,18.0,33.14849503,72.69290934
