date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,56.0,32.6,330.0,9.4,4.4,61.0,29.0,31.07500006,70.97767996
2024-08-21 01:00:00,54.9,31.8,313.0,8.3,4.2,67.0,32.0,31.07500006,70.97767996
2024-08-21 02:00:00,51.6,27.7,289.0,6.7,3.9,75.0,37.0,31.07500006,70.97767996
2024-08-21 03:00:00,50.5,26.0,269.0,5.2,3.6,85.0,40.0,31.07500006,70.97767996
2024-08-21 04:00:00,51.1,25.9,255.0,3.9,3.4,96.0,41.0,31.07500006,70.97767996
2024-08-21 05:00:00,53.2,27.0,244.0,2.6,3.2,108.0,40.0,31.07500006,70.97767996
2024-08-21 06:00:00,51.8,27.2,237.0,1.7,2.9,118.0,39.0,31.07500006,70.97767996
2024-08-21 07:00:00,52.7,28.1,235.0,1.4,2.5,123.0,37.0,31.07500006,70.97767996
2024-08-21 08:00:00,51.5,27.7,236.0,1.4,2.1,126.0,34.0,31.07500006,70.97767996
2024-08-21 09:00:00,48.7,26.4,238.0,1.5,1.7,127.0,33.0,31.07500006,70.97767996
2024-08-21 10:00:00,48.3,26.1,233.0,1.3,1.2,128.0,35.0,31.07500006,70.97767996
2024-08-21 11:00:00,48.7,25.8,228.0,1.1,0.8,127.0,37.0,31.07500006,70.97767996
2024-08-21 12:00:00,36.4,18.6,232.0,2.3,1.0,122.0,29.0,31.07500006,70.97767996
2024-08-21 13:00:00,40.5,20.0,252.0,3.5,1.2,116.0,27.0,31.07500006,70.97767996
2024-08-21 14:00:00,37.3,20.0,281.0,5.2,1.4,108.0,25.0,31.07500006,70.97767996
2024-08-21 15:00:00,39.9,22.1,306.0,6.5,1.6,102.0,24.0,31.07500006,70.97767996
2024-08-21 16:00:00,41.3,23.0,325.0,7.2,1.8,101.0,24.0,31.07500006,70.97767996
2024-08-21 17:00:00,42.8,23.9,341.0,7.5,2.1,102.0,25.0,31.07500006,70.97767996
2024-08-21 18:00:00,43.7,24.6,352.0,7.7,2.3,102.0,25.0,31.07500006,70.97767996
2024-08-21 19:00:00,43.2,24.3,355.0,7.7,2.4,101.0,25.0,31.07500006,70.97767996
2024-08-21 20:00:00,43.4,24.6,353.0,7.6,2.5,99.0,24.0,31.07500006,70.97767996
2024-08-21 21:00:00,43.3,24.7,350.0,7.4,2.6,98.0,23.0,31.07500006,70.97767996
2024-08-21 22:00:00,43.1,24.7,347.0,7.1,2.7,97.0,22.0,31.07500006,70.97767996
2024-08-21 23:00:00,42.4,24.3,342.0,6.6,2.8,97.0,22.0,31.07500006,70.97767996
2024-08-22 00:00:00,40.4,23.4,377.0,9.1,3.3,79.0,20.0,31.07500006,70.97767996
2024-08-22 01:00:00,38.5,22.6,367.0,8.0,3.2,85.0,18.0,31.07500006,70.97767996
2024-08-22 02:00:00,37.0,22.2,353.0,6.3,3.0,92.0,15.0,31.07500006,70.97767996
2024-08-22 03:00:00,33.1,19.8,334.0,4.8,2.9,101.0,13.0,31.07500006,70.97767996
2024-08-22 04:00:00,31.1,18.6,306.0,3.4,2.9,111.0,12.0,31.07500006,70.97767996
2024-08-22 05:00:00,29.2,17.2,274.0,2.1,2.9,121.0,12.0,31.07500006,70.97767996
2024-08-22 06:00:00,27.1,15.7,249.0,1.2,2.8,128.0,13.0,31.07500006,70.97767996
2024-08-22 07:00:00,25.9,14.0,236.0,0.8,2.6,130.0,17.0,31.07500006,70.97767996
2024-08-22 08:00:00,26.6,13.6,231.0,0.9,2.3,129.0,22.0,31.07500006,70.97767996
2024-08-22 09:00:00,30.0,14.2,228.0,1.0,2.1,127.0,27.0,31.07500006,70.97767996
2024-08-22 10:00:00,30.5,14.7,223.0,0.9,1.9,127.0,31.0,31.07500006,70.97767996
2024-08-22 11:00:00,33.6,15.4,221.0,1.0,1.8,128.0,34.0,31.07500006,70.97767996
2024-08-22 12:00:00,47.5,19.2,223.0,1.9,1.6,117.0,56.0,31.07500006,70.97767996
2024-08-22 13:00:00,42.3,19.0,259.0,4.2,1.8,105.0,47.0,31.07500006,70.97767996
2024-08-22 14:00:00,42.3,22.0,312.0,7.6,2.1,88.0,35.0,31.07500006,70.97767996
2024-08-22 15:00:00,42.8,23.5,373.0,11.0,2.9,74.0,26.0,31.07500006,70.97767996
2024-08-22 16:00:00,45.3,25.3,452.0,14.6,4.4,65.0,25.0,31.07500006,70.97767996
2024-08-22 17:00:00,53.7,30.3,541.0,18.2,6.4,60.0,28.0,31.07500006,70.97767996
2024-08-22 18:00:00,59.1,33.6,603.0,20.4,8.5,56.0,30.0,31.07500006,70.97767996
2024-08-22 19:00:00,59.1,33.4,619.0,20.3,10.9,55.0,31.0,31.07500006,70.97767996
2024-08-22 20:00:00,60.5,34.1,610.0,18.8,13.5,56.0,31.0,31.07500006,70.97767996
2024-08-22 21:00:00,62.4,35.2,597.0,17.4,15.0,56.0,32.0,31.07500006,70.97767996
2024-08-22 22:00:00,63.6,35.9,592.0,16.9,14.8,53.0,33.0,31.07500006,70.97767996
2024-08-22 23:00:00,63.6,35.6,584.0,16.5,13.5,50.0,33.0,31.07500006,70.97767996
2024-08-23 00:00:00,53.1,30.7,499.0,14.3,4.6,41.0,25.0,31.07500006,70.97767996
2024-08-23 01:00:00,55.1,31.4,477.0,12.9,4.2,48.0,27.0,31.07500006,70.97767996
2024-08-23 02:00:00,57.5,32.2,446.0,10.8,3.6,59.0,30.0,31.07500006,70.97767996
2024-08-23 03:00:00,53.1,28.3,408.0,8.6,3.2,73.0,34.0,31.07500006,70.97767996
2024-08-23 04:00:00,49.7,24.2,358.0,6.0,3.1,91.0,38.0,31.07500006,70.97767996
2024-08-23 05:00:00,44.6,19.8,303.0,3.3,3.1,112.0,43.0,31.07500006,70.97767996
2024-08-23 06:00:00,46.3,19.8,263.0,1.3,3.2,128.0,48.0,31.07500006,70.97767996
2024-08-23 07:00:00,48.7,20.1,252.0,0.7,3.2,135.0,52.0,31.07500006,70.97767996
2024-08-23 08:00:00,53.6,21.3,257.0,0.8,3.2,137.0,56.0,31.07500006,70.97767996
