date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,50.9,30.0,265.0,14.2,4.0,48.0,28.0,30.35622304,71.25495413
2024-08-21 01:00:00,53.4,31.4,259.0,12.3,3.9,55.0,34.0,30.35622304,71.25495413
2024-08-21 02:00:00,56.1,31.1,250.0,9.5,3.7,64.0,43.0,30.35622304,71.25495413
2024-08-21 03:00:00,55.4,28.4,242.0,7.0,3.8,77.0,48.0,30.35622304,71.25495413
2024-08-21 04:00:00,54.4,27.3,235.0,4.9,4.4,95.0,47.0,30.35622304,71.25495413
2024-08-21 05:00:00,53.3,26.8,228.0,3.1,5.2,115.0,42.0,30.35622304,71.25495413
2024-08-21 06:00:00,50.3,26.4,223.0,1.8,5.6,131.0,38.0,30.35622304,71.25495413
2024-08-21 07:00:00,48.9,25.8,221.0,1.2,5.3,138.0,35.0,30.35622304,71.25495413
2024-08-21 08:00:00,48.1,25.8,221.0,1.2,4.7,140.0,32.0,30.35622304,71.25495413
2024-08-21 09:00:00,47.5,25.8,222.0,1.4,3.9,139.0,31.0,30.35622304,71.25495413
2024-08-21 10:00:00,49.8,26.1,214.0,1.1,2.8,136.0,32.0,30.35622304,71.25495413
2024-08-21 11:00:00,48.4,25.6,207.0,1.1,1.7,130.0,34.0,30.35622304,71.25495413
2024-08-21 12:00:00,42.6,23.1,219.0,2.6,2.8,119.0,29.0,30.35622304,71.25495413
2024-08-21 13:00:00,50.1,24.9,227.0,3.5,2.4,110.0,29.0,30.35622304,71.25495413
2024-08-21 14:00:00,46.1,25.3,240.0,4.9,1.8,98.0,28.0,30.35622304,71.25495413
2024-08-21 15:00:00,43.2,24.6,262.0,6.8,1.4,86.0,28.0,30.35622304,71.25495413
2024-08-21 16:00:00,46.6,26.4,303.0,9.6,1.3,74.0,27.0,30.35622304,71.25495413
2024-08-21 17:00:00,47.6,28.2,354.0,12.9,1.4,63.0,26.0,30.35622304,71.25495413
2024-08-21 18:00:00,48.5,28.6,390.0,15.6,1.6,54.0,26.0,30.35622304,71.25495413
2024-08-21 19:00:00,47.8,27.4,395.0,16.8,1.8,50.0,28.0,30.35622304,71.25495413
2024-08-21 20:00:00,48.1,27.0,384.0,17.3,2.0,48.0,30.0,30.35622304,71.25495413
2024-08-21 21:00:00,49.5,27.4,383.0,18.8,2.2,44.0,32.0,30.35622304,71.25495413
2024-08-21 22:00:00,50.9,28.2,407.0,23.1,2.4,33.0,32.0,30.35622304,71.25495413
2024-08-21 23:00:00,52.3,29.3,440.0,28.3,2.7,19.0,32.0,30.35622304,71.25495413
2024-08-22 00:00:00,48.2,28.6,436.0,26.1,5.5,35.0,23.0,30.35622304,71.25495413
2024-08-22 01:00:00,48.8,29.5,428.0,21.8,5.8,46.0,23.0,30.35622304,71.25495413
2024-08-22 02:00:00,50.9,31.4,415.0,15.9,6.1,63.0,22.0,30.35622304,71.25495413
2024-08-22 03:00:00,48.2,28.6,393.0,10.6,5.8,80.0,22.0,30.35622304,71.25495413
2024-08-22 04:00:00,46.9,26.5,352.0,6.8,4.5,98.0,22.0,30.35622304,71.25495413
2024-08-22 05:00:00,41.3,22.4,300.0,3.8,2.5,116.0,21.0,30.35622304,71.25495413
2024-08-22 06:00:00,36.9,20.7,262.0,1.7,1.1,130.0,21.0,30.35622304,71.25495413
2024-08-22 07:00:00,34.7,19.5,248.0,0.8,0.5,135.0,20.0,30.35622304,71.25495413
2024-08-22 08:00:00,35.0,19.7,247.0,0.9,0.4,135.0,20.0,30.35622304,71.25495413
2024-08-22 09:00:00,35.6,20.1,247.0,1.2,0.5,135.0,20.0,30.35622304,71.25495413
2024-08-22 10:00:00,36.0,20.4,239.0,1.0,0.6,138.0,22.0,30.35622304,71.25495413
2024-08-22 11:00:00,37.5,21.2,233.0,1.1,0.9,141.0,24.0,30.35622304,71.25495413
2024-08-22 12:00:00,43.9,21.4,254.0,4.0,7.0,139.0,38.0,30.35622304,71.25495413
2024-08-22 13:00:00,44.0,24.0,320.0,7.4,9.2,129.0,33.0,30.35622304,71.25495413
2024-08-22 14:00:00,52.3,30.9,413.0,12.2,12.3,115.0,26.0,30.35622304,71.25495413
2024-08-22 15:00:00,56.3,34.1,501.0,16.4,14.7,102.0,21.0,30.35622304,71.25495413
2024-08-22 16:00:00,61.9,38.0,577.0,19.3,15.8,90.0,19.0,30.35622304,71.25495413
2024-08-22 17:00:00,66.6,41.2,647.0,21.7,16.2,78.0,20.0,30.35622304,71.25495413
2024-08-22 18:00:00,67.1,41.9,696.0,23.9,16.0,68.0,20.0,30.35622304,71.25495413
2024-08-22 19:00:00,65.2,40.9,711.0,26.2,15.1,59.0,21.0,30.35622304,71.25495413
2024-08-22 20:00:00,65.0,40.4,706.0,28.5,13.6,51.0,22.0,30.35622304,71.25495413
2024-08-22 21:00:00,67.1,41.4,704.0,30.4,12.3,44.0,22.0,30.35622304,71.25495413
2024-08-22 22:00:00,67.3,42.5,719.0,32.6,11.3,34.0,20.0,30.35622304,71.25495413
2024-08-22 23:00:00,67.5,43.1,738.0,34.6,10.6,26.0,18.0,30.35622304,71.25495413
2024-08-23 00:00:00,70.3,45.3,759.0,34.6,11.9,28.0,16.0,30.35622304,71.25495413
2024-08-23 01:00:00,68.0,43.8,710.0,29.2,12.5,44.0,17.0,30.35622304,71.25495413
2024-08-23 02:00:00,67.8,43.1,640.0,21.7,13.4,66.0,19.0,30.35622304,71.25495413
2024-08-23 03:00:00,68.2,42.5,567.0,15.0,14.4,91.0,21.0,30.35622304,71.25495413
2024-08-23 04:00:00,64.0,38.0,492.0,10.2,15.7,120.0,25.0,30.35622304,71.25495413
2024-08-23 05:00:00,57.6,32.0,414.0,6.3,17.1,151.0,29.0,30.35622304,71.25495413
2024-08-23 06:00:00,54.6,29.5,356.0,3.5,17.5,175.0,33.0,30.35622304,71.25495413
2024-08-23 07:00:00,56.6,30.4,329.0,2.1,16.0,186.0,37.0,30.35622304,71.25495413
2024-08-23 08:00:00,58.2,31.4,321.0,1.8,13.6,190.0,40.0,30.35622304,71.25495413
2024-08-23 09:00:00,59.0,30.2,315.0,1.8,11.6,190.0,42.0,30.35622304,71.25495413
2024-08-23 10:00:00,58.6,30.0,294.0,1.2,10.7,190.0,43.0,30.35622304,71.25495413
2024-08-23 11:00:00,58.6,29.9,275.0,0.8,10.3,187.0,44.0,30.35622304,71.25495413
2024-08-23 12:00:00,70.8,35.9,287.0,4.2,12.7,173.0,52.0,30.35622304,71.25495413
2024-08-23 13:00:00,72.2,38.1,343.0,8.0,12.2,156.0,45.0,30.35622304,71.25495413
2024-08-23 14:00:00,77.1,45.3,423.0,13.3,11.5,132.0,35.0,30.35622304,71.25495413
2024-08-23 15:00:00,81.0,48.7,508.0,18.5,11.6,110.0,28.0,30.35622304,71.25495413
2024-08-23 16:00:00,85.9,51.9,603.0,23.4,13.0,94.0,27.0,30.35622304,71.25495413
2024-08-23 17:00:00,93.4,56.3,703.0,28.1,15.2,80.0,28.0,30.35622304,71.25495413
2024-08-23 18:00:00,97.1,59.3,771.0,31.2,16.7,69.0,29.0,30.35622304,71.25495413
2024-08-23 19:00:00,91.0,56.8,783.0,31.5,16.9,61.0,27.0,30.35622304,71.25495413
2024-08-23 20:00:00,89.4,56.0,765.0,30.2,16.4,55.0,25.0,30.35622304,71.25495413
2024-08-23 21:00:00,89.6,56.1,753.0,29.6,16.3,50.0,24.0,30.35622304,71.25495413
2024-08-23 22:00:00,91.0,56.8,768.0,31.7,16.8,41.0,24.0,30.35622304,71.25495413
2024-08-23 23:00:00,92.9,57.6,790.0,34.6,17.6,33.0,26.0,30.35622304,71.25495413
2024-08-24 00:00:00,96.2,58.8,826.0,35.7,18.8,32.0,29.0,30.35622304,71.25495413
2024-08-24 01:00:00,98.7,60.8,819.0,30.6,18.2,47.0,29.0,30.35622304,71.25495413
