date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,29.7,14.6,161.0,6.9,3.7,36.0,28.0,28.14445085,70.06998179
2024-08-21 01:00:00,31.0,14.6,165.0,6.2,4.0,36.0,31.0,28.14445085,70.06998179
2024-08-21 02:00:00,31.9,14.4,171.0,5.1,4.4,37.0,35.0,28.14445085,70.06998179
2024-08-21 03:00:00,34.2,14.3,173.0,4.1,4.7,41.0,41.0,28.14445085,70.06998179
2024-08-21 04:00:00,38.1,14.7,168.0,3.1,5.0,53.0,50.0,28.14445085,70.06998179
2024-08-21 05:00:00,45.2,16.1,158.0,2.0,5.3,69.0,61.0,28.14445085,70.06998179
2024-08-21 06:00:00,48.1,17.5,150.0,1.2,5.3,80.0,67.0,28.14445085,70.06998179
2024-08-21 07:00:00,45.2,16.4,145.0,0.8,4.6,83.0,67.0,28.14445085,70.06998179
2024-08-21 08:00:00,42.5,14.9,141.0,0.6,3.7,82.0,62.0,28.14445085,70.06998179
2024-08-21 09:00:00,39.2,13.8,138.0,0.6,2.9,81.0,57.0,28.14445085,70.06998179
2024-08-21 10:00:00,35.2,12.9,134.0,0.3,2.6,82.0,52.0,28.14445085,70.06998179
2024-08-21 11:00:00,32.5,12.5,131.0,0.2,2.6,82.0,46.0,28.14445085,70.06998179
2024-08-21 12:00:00,35.5,13.7,132.0,0.8,2.4,74.0,47.0,28.14445085,70.06998179
2024-08-21 13:00:00,32.9,13.6,146.0,2.8,2.4,67.0,40.0,28.14445085,70.06998179
2024-08-21 14:00:00,30.2,14.9,166.0,5.6,2.3,57.0,31.0,28.14445085,70.06998179
2024-08-21 15:00:00,31.0,16.2,181.0,7.7,2.2,49.0,24.0,28.14445085,70.06998179
2024-08-21 16:00:00,30.0,16.1,187.0,8.3,2.1,45.0,21.0,28.14445085,70.06998179
2024-08-21 17:00:00,30.5,16.6,189.0,8.3,2.0,44.0,19.0,28.14445085,70.06998179
2024-08-21 18:00:00,29.2,16.4,190.0,8.4,1.9,42.0,18.0,28.14445085,70.06998179
2024-08-21 19:00:00,29.3,16.5,188.0,8.8,1.8,40.0,17.0,28.14445085,70.06998179
2024-08-21 20:00:00,29.2,16.6,185.0,9.4,1.8,39.0,16.0,28.14445085,70.06998179
2024-08-21 21:00:00,28.9,16.6,188.0,10.7,1.8,37.0,16.0,28.14445085,70.06998179
2024-08-21 22:00:00,29.3,16.9,204.0,14.0,2.0,32.0,15.0,28.14445085,70.06998179
