date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,47.3,27.6,311.0,10.6,4.3,56.0,24.0,31.61026853,70.98856122
2024-08-21 01:00:00,47.6,27.0,298.0,9.1,3.9,64.0,30.0,31.61026853,70.98856122
2024-08-21 02:00:00,48.2,24.0,280.0,6.9,3.4,75.0,38.0,31.61026853,70.98856122
2024-08-21 03:00:00,48.5,23.8,266.0,5.0,3.0,87.0,43.0,31.61026853,70.98856122
2024-08-21 04:00:00,49.1,24.2,258.0,3.7,2.9,98.0,44.0,31.61026853,70.98856122
2024-08-21 05:00:00,55.4,27.0,254.0,2.7,2.8,110.0,43.0,31.61026853,70.98856122
2024-08-21 06:00:00,52.5,27.1,251.0,2.0,2.7,119.0,41.0,31.61026853,70.98856122
2024-08-21 07:00:00,51.0,27.0,249.0,1.6,2.3,125.0,38.0,31.61026853,70.98856122
2024-08-21 08:00:00,48.1,25.8,247.0,1.4,1.9,128.0,34.0,31.61026853,70.98856122
2024-08-21 09:00:00,47.0,25.4,247.0,1.4,1.5,130.0,32.0,31.61026853,70.98856122
2024-08-21 10:00:00,47.8,25.6,242.0,1.2,1.2,131.0,33.0,31.61026853,70.98856122
2024-08-21 11:00:00,48.2,25.7,238.0,1.1,1.0,131.0,34.0,31.61026853,70.98856122
2024-08-21 12:00:00,32.5,16.4,232.0,2.5,1.2,122.0,27.0,31.61026853,70.98856122
2024-08-21 13:00:00,32.0,16.5,255.0,4.2,1.4,116.0,25.0,31.61026853,70.98856122
2024-08-21 14:00:00,31.4,17.6,288.0,6.5,1.7,108.0,21.0,31.61026853,70.98856122
2024-08-21 15:00:00,34.2,19.5,316.0,8.4,2.0,101.0,19.0,31.61026853,70.98856122
2024-08-21 16:00:00,36.3,20.5,335.0,9.3,2.2,97.0,19.0,31.61026853,70.98856122
2024-08-21 17:00:00,37.5,21.2,349.0,9.8,2.4,95.0,21.0,31.61026853,70.98856122
2024-08-21 18:00:00,38.2,21.5,357.0,10.0,2.6,93.0,22.0,31.61026853,70.98856122
2024-08-21 19:00:00,38.2,21.2,356.0,10.1,2.7,91.0,23.0,31.61026853,70.98856122
2024-08-21 20:00:00,38.5,21.3,348.0,10.1,2.7,90.0,24.0,31.61026853,70.98856122
2024-08-21 21:00:00,38.8,21.3,341.0,9.9,2.8,89.0,24.0,31.61026853,70.98856122
2024-08-21 22:00:00,38.6,21.0,336.0,9.6,2.9,88.0,24.0,31.61026853,70.98856122
2024-08-21 23:00:00,38.5,20.9,332.0,9.2,3.1,88.0,25.0,31.61026853,70.98856122
2024-08-22 00:00:00,36.9,21.3,372.0,14.3,3.4,63.0,19.0,31.61026853,70.98856122
2024-08-22 01:00:00,37.4,21.9,372.0,12.3,3.4,69.0,17.0,31.61026853,70.98856122
2024-08-22 02:00:00,37.3,22.2,369.0,9.6,3.4,79.0,15.0,31.61026853,70.98856122
2024-08-22 03:00:00,35.0,21.1,357.0,7.0,3.4,90.0,14.0,31.61026853,70.98856122
2024-08-22 04:00:00,33.5,20.2,325.0,4.8,3.5,104.0,15.0,31.61026853,70.98856122
2024-08-22 05:00:00,30.4,17.7,283.0,2.7,3.7,120.0,16.0,31.61026853,70.98856122
2024-08-22 06:00:00,29.3,15.8,250.0,1.3,3.7,131.0,18.0,31.61026853,70.98856122
2024-08-22 07:00:00,28.0,14.0,236.0,0.8,3.4,135.0,20.0,31.61026853,70.98856122
2024-08-22 08:00:00,28.3,13.5,231.0,0.8,3.0,134.0,23.0,31.61026853,70.98856122
2024-08-22 09:00:00,29.0,13.7,228.0,1.0,2.6,132.0,26.0,31.61026853,70.98856122
2024-08-22 10:00:00,30.7,14.1,222.0,0.9,2.3,132.0,30.0,31.61026853,70.98856122
2024-08-22 11:00:00,33.9,14.6,218.0,0.8,2.1,132.0,34.0,31.61026853,70.98856122
2024-08-22 12:00:00,50.5,20.5,224.0,1.8,2.1,124.0,60.0,31.61026853,70.98856122
2024-08-22 13:00:00,48.0,20.3,256.0,4.4,2.0,111.0,51.0,31.61026853,70.98856122
2024-08-22 14:00:00,45.4,22.9,301.0,8.1,1.9,92.0,39.0,31.61026853,70.98856122
2024-08-22 15:00:00,45.4,24.0,341.0,11.1,1.9,77.0,31.0,31.61026853,70.98856122
2024-08-22 16:00:00,44.8,23.9,370.0,12.9,2.1,70.0,30.0,31.61026853,70.98856122
2024-08-22 17:00:00,47.8,25.1,395.0,14.0,2.3,67.0,33.0,31.61026853,70.98856122
2024-08-22 18:00:00,50.4,26.2,412.0,14.8,2.7,64.0,36.0,31.61026853,70.98856122
2024-08-22 19:00:00,51.2,26.4,420.0,15.3,3.3,61.0,37.0,31.61026853,70.98856122
