date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,latitude,longitude
2024-08-21 00:00:00,48.8,28.8,300.0,9.8,3.5,60.0,26.0,31.16331748,71.70603491
2024-08-21 01:00:00,53.2,30.2,304.0,8.4,4.0,66.0,31.0,31.16331748,71.70603491
2024-08-21 02:00:00,54.6,29.6,307.0,6.5,4.6,76.0,37.0,31.16331748,71.70603491
2024-08-21 03:00:00,52.6,27.2,301.0,4.8,5.1,85.0,42.0,31.16331748,71.70603491
2024-08-21 04:00:00,51.1,25.4,275.0,3.4,5.3,94.0,43.0,31.16331748,71.70603491
2024-08-21 05:00:00,49.0,23.5,240.0,2.2,5.3,104.0,42.0,31.16331748,71.70603491
2024-08-21 06:00:00,44.9,22.2,213.0,1.3,5.2,112.0,40.0,31.16331748,71.70603491
2024-08-21 07:00:00,41.7,21.1,204.0,0.9,4.9,118.0,37.0,31.16331748,71.70603491
2024-08-21 08:00:00,40.4,21.0,203.0,0.9,4.5,122.0,33.0,31.16331748,71.70603491
2024-08-21 09:00:00,38.6,20.0,203.0,0.9,4.1,124.0,30.0,31.16331748,71.70603491
2024-08-21 10:00:00,38.3,20.0,198.0,0.6,3.7,126.0,29.0,31.16331748,71.70603491
2024-08-21 11:00:00,38.4,20.1,194.0,0.3,3.2,127.0,30.0,31.16331748,71.70603491
2024-08-21 12:00:00,32.9,18.0,217.0,1.5,3.8,127.0,21.0,31.16331748,71.70603491
2024-08-21 13:00:00,40.0,19.5,226.0,3.3,3.5,116.0,22.0,31.16331748,71.70603491
2024-08-21 14:00:00,39.3,21.3,239.0,5.8,3.1,101.0,23.0,31.16331748,71.70603491
2024-08-21 15:00:00,38.2,21.6,256.0,8.2,2.7,87.0,23.0,31.16331748,71.70603491
2024-08-21 16:00:00,38.1,22.2,278.0,10.1,2.5,76.0,22.0,31.16331748,71.70603491
2024-08-21 17:00:00,39.0,23.2,302.0,11.8,2.4,67.0,21.0,31.16331748,71.70603491
2024-08-21 18:00:00,39.3,23.6,324.0,13.4,2.3,59.0,19.0,31.16331748,71.70603491
2024-08-21 19:00:00,39.0,23.8,342.0,15.0,2.3,53.0,17.0,31.16331748,71.70603491
2024-08-21 20:00:00,38.9,24.0,357.0,16.4,2.3,48.0,14.0,31.16331748,71.70603491
2024-08-21 21:00:00,39.0,24.3,363.0,17.2,2.3,45.0,15.0,31.16331748,71.70603491
2024-08-21 22:00:00,39.2,24.7,354.0,17.2,2.2,44.0,21.0,31.16331748,71.70603491
2024-08-21 23:00:00,43.8,24.6,336.0,16.6,2.2,46.0,29.0,31.16331748,71.70603491
2024-08-22 00:00:00,33.2,21.3,340.0,16.0,2.4,45.0,10.0,31.16331748,71.70603491
2024-08-22 01:00:00,32.0,19.9,329.0,14.0,2.3,53.0,12.0,31.16331748,71.70603491
2024-08-22 02:00:00,33.1,19.8,312.0,11.2,2.3,64.0,15.0,31.16331748,71.70603491
2024-08-22 03:00:00,35.2,20.5,295.0,8.4,2.2,78.0,19.0,31.16331748,71.70603491
2024-08-22 04:00:00,40.6,22.5,276.0,5.7,2.1,97.0,26.0,31.16331748,71.70603491
2024-08-22 05:00:00,42.7,21.1,257.0,3.1,2.1,119.0,33.0,31.16331748,71.70603491
2024-08-22 06:00:00,43.8,20.8,243.0,1.2,2.0,135.0,39.0,31.16331748,71.70603491
2024-08-22 07:00:00,44.1,21.1,238.0,0.5,1.9,140.0,40.0,31.16331748,71.70603491
2024-08-22 08:00:00,44.5,21.3,237.0,0.6,1.8,140.0,39.0,31.16331748,71.70603491
2024-08-22 09:00:00,44.2,21.4,237.0,0.8,1.7,138.0,38.0,31.16331748,71.70603491
2024-08-22 10:00:00,44.2,21.3,232.0,0.5,1.5,137.0,38.0,31.16331748,71.70603491
2024-08-22 11:00:00,44.2,21.3,228.0,0.3,1.4,136.0,38.0,31.16331748,71.70603491
2024-08-22 12:00:00,48.3,22.5,207.0,1.2,1.0,120.0,46.0,31.16331748,71.70603491
2024-08-22 13:00:00,46.9,22.8,225.0,3.6,1.0,110.0,40.0,31.16331748,71.70603491
2024-08-22 14:00:00,45.3,24.6,250.0,7.0,1.1,96.0,31.0,31.16331748,71.70603491
2024-08-22 15:00:00,44.1,25.1,276.0,9.8,1.4,84.0,24.0,31.16331748,71.70603491
2024-08-22 16:00:00,43.9,25.7,299.0,11.2,2.1,76.0,20.0,31.16331748,71.70603491
2024-08-22 17:00:00,43.7,26.2,322.0,12.0,3.0,71.0,18.0,31.16331748,71.70603491
2024-08-22 18:00:00,43.8,26.5,345.0,12.9,4.2,66.0,17.0,31.16331748,71.70603491
2024-08-22 19:00:00,44.6,27.2,368.0,14.1,5.7,61.0,16.0,31.16331748,71.70603491
2024-08-22 20:00:00,46.2,28.4,390.0,15.4,7.5,58.0,15.0,31.16331748,71.70603491
2024-08-22 21:00:00,47.8,29.7,412.0,16.9,8.9,53.0,15.0,31.16331748,71.70603491
2024-08-22 22:00:00,49.7,31.1,434.0,19.5,9.8,45.0,15.0,31.16331748,71.70603491
2024-08-22 23:00:00,51.5,32.5,456.0,22.3,10.3,36.0,15.0,31.16331748,71.70603491
2024-08-23 00:00:00,48.7,31.5,431.0,26.7,6.0,22.0,12.0,31.16331748,71.70603491
2024-08-23 01:00:00,52.4,33.8,442.0,21.8,6.9,41.0,13.0,31.16331748,71.70603491
2024-08-23 02:00:00,55.9,36.0,454.0,15.0,8.3,68.0,15.0,31.16331748,71.70603491
2024-08-23 03:00:00,61.5,38.6,449.0,9.3,9.5,94.0,18.0,31.16331748,71.70603491
2024-08-23 04:00:00,61.2,36.8,411.0,5.8,10.9,121.0,21.0,31.16331748,71.70603491
2024-08-23 05:00:00,50.5,27.9,355.0,3.3,12.1,147.0,25.0,31.16331748,71.70603491
2024-08-23 06:00:00,48.2,25.2,308.0,1.6,12.3,163.0,30.0,31.16331748,71.70603491
2024-08-23 07:00:00,48.8,23.7,278.0,0.8,10.4,163.0,36.0,31.16331748,71.70603491
2024-08-23 08:00:00,50.1,23.2,257.0,0.7,7.4,152.0,43.0,31.16331748,71.70603491
2024-08-23 09:00:00,50.8,22.6,241.0,0.8,5.0,143.0,49.0,31.16331748,71.70603491
2024-08-23 10:00:00,51.1,22.3,228.0,0.4,3.8,140.0,52.0,31.16331748,71.70603491
2024-08-23 11:00:00,51.3,22.1,220.0,0.1,3.2,138.0,54.0,31.16331748,71.70603491
2024-08-23 12:00:00,74.5,34.7,237.0,1.3,5.4,137.0,66.0,31.16331748,71.70603491
2024-08-23 13:00:00,74.0,34.8,258.0,4.5,5.5,127.0,62.0,31.16331748,71.70603491
2024-08-23 14:00:00,72.4,36.4,287.0,9.0,5.5,112.0,55.0,31.16331748,71.70603491
2024-08-23 15:00:00,77.5,40.6,317.0,13.2,5.7,98.0,50.0,31.16331748,71.70603491
2024-08-23 16:00:00,80.6,42.4,344.0,16.6,6.0,86.0,46.0,31.16331748,71.70603491
2024-08-23 17:00:00,81.5,44.0,372.0,19.5,6.4,75.0,43.0,31.16331748,71.70603491
2024-08-23 18:00:00,80.6,45.2,396.0,21.9,6.6,66.0,40.0,31.16331748,71.70603491
2024-08-23 19:00:00,79.6,45.3,416.0,23.3,6.6,59.0,38.0,31.16331748,71.70603491
2024-08-23 20:00:00,79.9,45.9,433.0,24.0,6.5,54.0,36.0,31.16331748,71.70603491
2024-08-23 21:00:00,81.0,46.8,450.0,24.8,6.4,49.0,35.0,31.16331748,71.70603491
2024-08-23 22:00:00,83.6,48.1,469.0,26.8,6.2,41.0,33.0,31.16331748,71.70603491
2024-08-23 23:00:00,85.2,49.4,488.0,28.9,6.0,32.0,31.0,31.16331748,71.70603491
2024-08-24 00:00:00,79.9,48.9,519.0,25.8,6.3,34.0,26.0,31.16331748,71.70603491
2024-08-24 01:00:00,78.0,48.7,535.0,22.2,6.5,46.0,27.0,31.16331748,71.70603491
2024-08-24 02:00:00,77.8,48.7,554.0,17.1,6.8,64.0,28.0,31.16331748,71.70603491
2024-08-24 03:00:00,84.1,50.4,546.0,12.3,7.2,85.0,32.0,31.16331748,71.70603491
2024-08-24 04:00:00,89.2,51.0,485.0,8.2,7.9,113.0,42.0,31.16331748,71.70603491
2024-08-24 05:00:00,78.2,39.8,397.0,4.4,8.6,143.0,54.0,31.16331748,71.70603491
2024-08-24 06:00:00,78.7,36.9,326.0,1.7,8.5,163.0,64.0,31.16331748,71.70603491
2024-08-24 07:00:00,77.1,35.0,292.0,0.7,7.0,164.0,69.0,31.16331748,71.70603491
2024-08-24 08:00:00,76.4,33.9,274.0,0.7,4.8,155.0,72.0,31.16331748,71.70603491
2024-08-24 09:00:00,74.7,32.7,262.0,0.9,3.0,146.0,73.0,31.16331748,71.70603491
2024-08-24 10:00:00,72.9,31.7,248.0,0.5,2.3,143.0,73.0,31.16331748,71.70603491
2024-08-24 11:00:00,71.0,30.7,239.0,0.1,2.0,140.0,72.0,31.16331748,71.70603491
2024-08-24 12:00:00,84.3,35.6,225.0,1.2,2.2,136.0,89.0,31.16331748,71.70603491
2024-08-24 13:00:00,83.4,35.5,247.0,4.7,2.3,126.0,84.0,31.16331748,71.70603491
2024-08-24 14:00:00,79.9,37.1,278.0,9.6,2.4,112.0,76.0,31.16331748,71.70603491
2024-08-24 15:00:00,84.5,40.9,310.0,13.9,2.6,98.0,68.0,31.16331748,71.70603491
2024-08-24 16:00:00,83.8,42.0,341.0,16.5,2.8,86.0,60.0,31.16331748,71.70603491
2024-08-24 17:00:00,82.0,43.3,372.0,18.4,3.0,74.0,51.0,31.16331748,71.70603491
2024-08-24 18:00:00,81.0,44.1,401.0,20.7,3.3,64.0,45.0,31.16331748,71.70603491
2024-08-24 19:00:00,82.2,45.3,426.0,24.3,3.7,55.0,44.0,31.16331748,71.70603491
2024-08-24 20:00:00,84.8,46.9,448.0,28.2,4.1,47.0,45.0,31.16331748,71.70603491
2024-08-24 21:00:00,87.5,48.4,469.0,30.9,4.3,40.0,45.0,31.16331748,71.70603491
2024-08-24 22:00:00,88.7,49.6,491.0,31.9,4.2,32.0,41.0,31.16331748,71.70603491
2024-08-24 23:00:00,86.6,49.6,510.0,31.6,3.9,26.0,36.0,31.16331748,71.70603491
2024-08-25 00:00:00,83.8,49.4,514.0,29.5,4.1,26.0,31.0,31.16331748,71.70603491
2024-08-25 01:00:00,83.8,49.2,524.0,24.2,3.9,39.0,31.0,31.16331748,71.70603491
2024-08-25 02:00:00,81.7,48.8,533.0,16.9,3.7,58.0,32.0,31.16331748,71.70603491
2024-08-25 03:00:00,84.8,49.2,515.0,10.6,3.4,77.0,36.0,31.16331748,71.70603491
2024-08-25 04:00:00,87.1,48.3,441.0,6.4,3.0,98.0,46.0,31.16331748,71.70603491
2024-08-25 05:00:00,78.0,39.1,339.0,3.3,2.6,119.0,58.0,31.16331748,71.70603491
2024-08-25 06:00:00,80.6,38.0,263.0,1.2,2.3,135.0,68.0,31.16331748,71.70603491
2024-08-25 07:00:00,83.1,38.4,241.0,0.4,2.3,141.0,73.0,31.16331748,71.70603491
2024-08-25 08:00:00,85.7,39.2,245.0,0.5,2.5,141.0,76.0,31.16331748,71.70603491
2024-08-25 09:00:00,87.3,39.9,251.0,0.8,2.7,141.0,77.0,31.16331748,71.70603491
